USE_LICENSE_URL,COLLECTOR_ID,GUID,SCIENTIFIC_NAME,GENUS,SPECIES,COLLECTORS,CONTINENT_OCEAN,COUNTRY,STATE_PROV,COUNTY,MIN_ELEV_IN_M,MAX_ELEV_IN_M,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ELEV_IN_M,DEPTH_IN_M,SPEC_LOCALITY,LOCALITY_REMARKS,VERBATIM_LOCALITY,VERBATIM_DATE,DAY_COLLECTED,MONTH_COLLECTED,YEAR_COLLECTED,VERBATIM_COORDINATES,ORIG_LAT_LONG_UNITS,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,DATUM,FORMATTED_SCIENTIFIC_NAME,COLL_EVENT_REMARKS,ASSOCIATED_SPECIES,AGE,AGE_CLASS,BODY_CONDITION,BODY_WIDTH,CALCAR_LENGTH,DESCRIPTION,DIMENSIONS,EAR_FROM_NOTCH,EAR_LENGTH_MM,EMBRYO_WEIGHT,HEAD_LENGTH,HEAD_WIDTH,HEIGHT,HIND_FOOT_WITH_CLAW,HIND_FOOT_LENGTH_MM,HIND_LIMB_LENGTH,LEFT_GONAD_LENGTH,LEFT_GONAD_WIDTH,MAXIMUM_STANDARD_LENGTH,MAXIMUM_TOTAL_LENGTH,MINIMUM_STANDARD_LENGTH,MINIMUM_TOTAL_LENGTH,REPRODUCTIVE_DATA,REPRODUCTIVE_STATUS,RIGHT_GONAD_LENGTH,RIGHT_GONAD_WIDTH,SEX,STANDARD_LENGTH,TAIL_BASE_WIDTH,TAIL_CONDITION,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,VERBATIM_COLLECTOR,WEIGHT,BODY_WEIGHT_G,BODY_LENGTH_MM,NOTES
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS052,MVZ:Mamm:230554,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Montana,Ravalli County,1042,1042,3420,3420,1042-1042,,"Stevensville, 3976-3988 Eastside Hwy",Goat Farm,"United States; Montana; Ravalli Co.; Stevensville, 3976-3988 Eastside Hwy; Goat Farm; 46° 30.637'; 114° 04.300'; 3420ft",6/23/12,23,6,2012,46.5106166667/-114.0716666667,decimal degrees,46.51061667,-114.0716667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13.8 mm,13.8,,,,,19.4 mm,19.4,,,,,,,,testes scrotal (7.0x4.3mm),,,,male,,,,84 mm,84,164 mm,164,,14.6 g,14.6,80,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM089,MVZ:Mamm:230426,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Santo Domingo,,465,465,1527,1527,465-465,,"Agricultural supply store, ruta a Esmeraldas, Santo Domingo",,"South America, Ecuador, Santo Domingo, Agricultural supply store, ruta a Esmeraldas, Santo Domingo",12/10/12,10,12,2012,0.002611111,decimal degrees,-0.20675,-79.18085,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,12 mm,12,,,,,19 mm,19,,,,,,,,testes scrotal 6x3mm,,,,male,,,,81 mm,81,161 mm,161,,11.5 g,11.5,80,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM104,MVZ:Mamm:230421,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Santo Domingo,,335,335,1098,1098,335-335,,"Comercial Lopez, Nueva Israel, Santo Domingo",,"South America, Ecuador, Santo Domingo, Comercial Lopez, Nueva Israel, Santo Domingo",12/12/12,12,12,2012,0.00307774,decimal degrees,-0.244183333,-79.33851667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,12 mm,12,,,,,15 mm,15,,,,,,,,"testes scrotal, 6x3mm",,,,male,,,,72 mm,72,152 mm,152,,9.5 g,9.5,80,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR110,MVZ:Mamm:230601,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Florida,Marion County,2,2,2,2,2-Feb,,"Seminole Feed, W Hwy 40",,"North America, United States, Florida, Marion County, Ocala",5/19/12,19,5,2012,29.185812/-82.214585,decimal degrees,29.6233,-82.34033333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,"testes scrotal, L=6mm",,,,male,,,,75 mm,75,155 mm,155,,15.5 g,15.5,80,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR126,MVZ:Mamm:230608,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Georgia,Jackson County,224,224,224,224,224-224,,Jefferson,,"North America, United States, Georgia, Jackson County, Jefferson",6/2/12,2,6,2012,34.11877/-83.57092,decimal degrees,34.11877,-83.57092,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13.5 mm,13.5,,,,,19 mm,19,,,,,,,,"testes scrotal, L=8mm",,,,male,,,,80 mm,80,160 mm,160,,18.5 g,18.5,80,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR166,MVZ:Mamm:230639,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Virginia,Hanover County,76,76,76,76,76-76,,Ashland,,"North America, United States, Virginia, Hanover County, Ashland",8/14/12,14,8,2012,37.76063/-77.48351,decimal degrees,37.76063,-77.48351,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18.5 mm,18.5,,,,,,,,"tests scrotal, L=8.5",,,,male,,,,77 mm,77,157 mm,157,,15 g,15,80,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233007,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3835,3835,3835,3835,3835-3835,,"Greenhouse, shore of Lake Titicaca",,"Bolivia, La Paz, Lake Titikaka shore, green house, 16° 12.127', 68° 35.328', 3835m",4-Sep-14,4,9,2014,0.236006996,decimal degrees,-16.19023333,-68.60065,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,12.5 mm,12.5,,,,,18 mm,18,,,,,,,,nulliparous,,,,female,,,,71 mm,71,152 mm,152,,10.8 g,10.8,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230340,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Cotopaxi,,2865,2865,9398,9398,2865-2865,,"Cuy Barn, Instituto tecnologico Agropecuário, Alaques, Latacunga",,Ecuador; Provincia Cotopaxi; Latacunga; Alaques; Instituto tecnologico Agropecuário; S 00° 52.179'; 78° 37.283'; 9398ft,11/15/12,15,11,2012,1.399538664,decimal degrees,-0.86965,-78.62138333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,13 mm,13,,,,,18 mm,18,,,,,,,,nulliparous,,,,female,,,,81 mm,81,162 mm,162,,11 g,11,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM134,MVZ:Mamm:231414,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Argentina,Chubut,,16,16,52,52,16-16,,"Gaiman, La Angostura",Farm,"Argentina; Chubut; Gaiman; La Angostura; Farm; S 43 °19'30.7"" ; 65° 32'32.0""; 52ft",3/5/13,5,3,2013,0.661009277,decimal degrees,-43.32166667,-65.53866667,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,15 mm,15,,,,,17 mm,17,,,,,,,,parous,,,,female,,,,84 mm,84,165 mm,165,,13 g,13,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM071,MVZ:Mamm:230384,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,1377,1377,4519,4519,1377-1377,,"Farm, ruta Nanegalito-Nanegal, Nanegalito",,"South America, Ecuador, Pichincha, Farm, ruta Nanegalito-Nanegal, Nanegalito",12/3/12,3,12,2012,.0907666667/-78.6978333333,decimal degrees,0.0741,-78.66811667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,parous,,,,female,,,,79 mm,79,160 mm,160,,12 g,12,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR137,MVZ:Mamm:230619,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,New Hampshire,Grafton County,177,177,177,177,177-177,,Hanoverian Stables,,"North America, United States, New Hampshire, Grafton County, Piermont",7/17/12,17,7,2012,43.99797/-72.10448,decimal degrees,43.99797,-72.10448,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,17 mm,17,,,,,,,,parous,,,,female,,,,71 mm,71,152 mm,152,,13.38 g,13.38,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230400,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2381,2381,7812,7812,2381-2381,,"Agricultural supply store, Tumbaco","Agricultural supply store, likely diet animal feed","South America, Ecuador, Pichincha, Agricultural supply store, Tumbaco",11/20/12,20,11,2012,0.002699214,decimal degrees,-0.211583333,-78.38701667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,18 mm,18,,,,,,,,"pregnant, embryos 5R, 2L",pregnant,,,female,,,,73 mm,73,154 mm,154,,13 g,13,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR152,MVZ:Mamm:230629,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Pennsylvania,Lehigh County,322,322,322,322,322-322,,Coopersburg,,"North America, United States, Pennsylvania, Lehigh County, Coopersburg",8/2/12,2,8,2012,40.53107/-75.34738,decimal degrees,40.53107,-75.34738,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,"testes scrotal, L=10mm",,,,male,,,,81 mm,81,162 mm,162,,15 g,15,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR128,MVZ:Mamm:230606,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Georgia,Clarke County,224,224,224,224,224-224,,"2151 Morton Rd, Athens",,"North America, United States, Georgia, Clarke County, 2151 Morton Rd, Athens",6/12/12,12,6,2012,33.87025/-83.28893,decimal degrees,33.87025,-83.28893,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,"testes scrotal, L=9mm",,,,male,,,,73 mm,73,154 mm,154,,15.75 g,15.75,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:233018,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,La Paz,,3141,3141,3141,3141,3141-3141,,at a house S of Cota Cota,,"Bolivia, La Paz, South of Cota Cota, house, 16° 36.594', 68° 03.806', 3141m",11-Aug-14,11,8,2014,0.244035588,decimal degrees,-16.6099,-68.06343333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,14.5 mm,14.5,,,,,18.5 mm,18.5,,,,,,,,nulliparous,,,,unknown,,,,74 mm,74,155 mm,155,,11.5 g,11.5,81,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR153,MVZ:Mamm:230624,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Pennsylvania,Berks County,,,,,,,"Intersection of Valley and Wolf Creek Rds., Upper Bern Township",,"North America, United States, Pennsylvania, Berks County, Intersection of Valley and Wolf Creek Rds., Upper Bern Township",8/3/12,3,8,2012,40.500421/-76.103425,decimal degrees,40.500421,-76.103425,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,"pregnant, embryos 3L 5R L=15mm",pregnant,,,female,,,,82.5 mm,82.5,164 mm,164,,21.25 g,21.25,81.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR143,MVZ:Mamm:230647,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Vermont,Orange County,182,182,182,182,182-182,,Fairlee,,"North America, United States, Vermont, Orange County, Fairlee",7/26/12,26,7,2012,43.927907/-72.12301,decimal degrees,43.927907,-72.12301,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,19 mm,19,,,,,,,,"testes scrotal, 9mm",,,,male,,,,80 mm,80,161.5 mm,161.5,,15.5 g,15.5,81.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230332,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Cotopaxi,,2973,2973,9755,9755,2973-2973,," Chicken farm, Alaques, Latacunga",,Ecuador; Provincia Cotopaxi; Latacunga; Alaques; S 00° 52.413'; 78° 36.425'; 9755ft,11/15/12,15,11,2012,0.011112866,decimal degrees,-0.87355,-78.60708333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,19 mm,19,,,,,18 mm,18,,,,,,,,nulliparous,,,,female,,,,74 mm,74,156 mm,156,,11.5 g,11.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230410,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2557,2557,8389,8389,2557-2557,,"Hardware store, Yaruquí, Tumbaco",,"South America, Ecuador, Pichincha, Hardware store, Yaruquí, Tumbaco",11/22/12,22,11,2012,0.002251405,decimal degrees,-0.17635,-78.32885,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,15 mm,15,,,,,18 mm,18,,,,,,,,nulliparous,,,,female,,,,74 mm,74,156 mm,156,,14.5 g,14.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230372,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,1737,1737,5698,5698,1737-1737,,"Hacienda Las Lagunas, 5Km east of Nanegalito",,"South America, Ecuador, Pichincha, Hacienda Las Lagunas, 5Km east of Nanegalito",12/7/12,7,12,2012,0.0620833333/-78.6902166667,decimal degrees,0.062083333,-78.69021667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,16 mm,16,,,,,,,,nulliparous,,,,female,,,,77 mm,77,159 mm,159,,11.5 g,11.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS009,MVZ:Mamm:230538,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Arizona,Pima County,,,,,,,9643 N. Casa Grande Highway; Feed and Supply,,United States; Arizona; Pima Co.; 9643 N. Casa Grande Highway; Feed and Supply,9/19/12,19,9,2012,32.28135/-110.94995,decimal degrees,32.28135,-110.94995,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,18.6 mm,18.6,,,,,,,,parous,,,,female,,,,82.5 mm,82.5,164.5 mm,164.5,,12.4 g,12.4,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR154,MVZ:Mamm:230623,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Pennsylvania,Berks County,,,,,,,"Near Molasses Barn Rd., Penn Township",,"North America, United States, Pennsylvania, Berks County, Near Molasses Barn Rd., Penn Township",8/3/12,3,8,2012,40.461968/-76.08789,decimal degrees,40.461968,-76.08789,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,17.5 mm,17.5,,,,,,,,parous,,,,female,,,,86 mm,86,168 mm,168,,17.25 g,17.25,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR168,MVZ:Mamm:230646,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Virginia,King William County,62,62,62,62,62-62,,"On Rt 604, Aylett",,"North America, United States, Virginia, King William County, On Rt 604, Aylett",8/14/12,14,8,2012,37.85448/-77.26262,decimal degrees,37.85448,-77.26262,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,"pregnant 2L, 3R L=1.5",pregnant,,,female,,,,81 mm,81,163 mm,163,,13.5 g,13.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230415,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Santo Domingo,,369,369,1212,1212,369-369,,"Chicken farm, Km 167 ruta a Esmeraldas, Santo Domingo",,"South America, Ecuador, Santo Domingo, Chicken farm, Km 167 ruta a Esmeraldas, Santo Domingo",12/11/12,11,12,2012,0.001575228,decimal degrees,-0.12485,-79.25838333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,11 mm,11,,,,,17 mm,17,,,,,,,,pregnant embryos 4R 3L,pregnant,,,female,,,,79 mm,79,161 mm,161,,12 g,12,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230414,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Santo Domingo,,369,369,1212,1212,369-369,,"Chicken farm, Km 167 ruta a Esmeraldas, Santo Domingo",,"South America, Ecuador, Santo Domingo, Chicken farm, Km 167 ruta a Esmeraldas, Santo Domingo",12/11/12,11,12,2012,0.001575228,decimal degrees,-0.12485,-79.25838333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,19 mm,19,,,,,18 mm,18,,,,,,,,"pregnant, embryos 6R 2L",pregnant,,,female,,,,79 mm,79,161 mm,161,,25 g,25,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR107,MVZ:Mamm:230589,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Arizona,Pima County,657,657,657,657,657-657,,"Carter's Tack and Feed, 1430 W Wetmore Rd., Tucson",,"Carter's Feed Supply, elev. 700m, 1430 W Wetmore Rd., Tucson, Pima County, Arizona, United States",3-May-12,3,5,2012,32.28721/-110.99599,decimal degrees,32.28721,-110.99599,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,19 mm,19,,,,,,,,pregnant; embryos 6 x 8 mm,pregnant,,,female,,,,84 mm,84,166 mm,166,,16.5 g,16.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230337,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Cotopaxi,,2867,2867,9405,9405,2867-2867,,"Cornmill, Alaques, Latacunga",,Ecuador; Provincia Cotopaxi; Latacunga; Alaques; S 00° 51.799'; 78° 36.714'; 9405ft,11/15/12,15,11,2012,0.01098201,decimal degrees,-0.863316667,-78.6119,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,juvenile,,,,,,13 mm,13,,,,,17 mm,17,,,,,,,,"testes abdominal, 5x3 mm",,,,male,,,,74 mm,74,156 mm,156,,12 g,12,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,FMM046,MVZ:Mamm:230359,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Manabi,,100,100,327,327,100-100,,"Cornmill, ruta Portoviejo - Esmeraldas, Portoviejo",,"South America, Ecuador, Manabi, Cornmill, ruta Portoviejo - Esmeraldas, Portoviejo",11/28/12,28,11,2012,0.013401843,decimal degrees,-1.079383333,-80.53991667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,17 mm,17,,,,,17 mm,17,,,,,,,,"testes abdominal, 6x2 mm",,,,male,,,,70 mm,70,152 mm,152,,14.5 g,14.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230416,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Santo Domingo,,369,369,1212,1212,369-369,,"Chicken farm, Km 167 ruta a Esmeraldas, Santo Domingo",,"South America, Ecuador, Santo Domingo, Chicken farm, Km 167 ruta a Esmeraldas, Santo Domingo",12/11/12,11,12,2012,0.001575228,decimal degrees,-0.12485,-79.25838333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,12 mm,12,,,,,18 mm,18,,,,,,,,"testes abdominal, 6x3mm",,,,male,,,,69 mm,69,151 mm,151,,9.5 g,9.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230341,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Cotopaxi,,2865,2865,9398,9398,2865-2865,,"Cuy Barn, Instituto tecnologico Agropecuário, Alaques, Latacunga",,"South America, Ecuador, Cotopaxi, Cuy Barn, Instituto tecnologico Agropecuário, Alaques, Latacunga",11/17/12,17,11,2012,0.01106124,decimal degrees,-0.86965,-78.62138333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,19 mm,19,,,,,17 mm,17,,,,,,,,"testes abdominal, 6x4 mm",,,,male,,,,83 mm,83,165 mm,165,,12 g,12,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230406,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2653,2653,8704,8704,2653-2653,,"Petting farm, Pifo - Amazonas, Tumbaco",,Ecuador; Provincia Pichincha; Pifo; S 00° 14.496'; 78° 20.099'; 8704ft,11/8/12,8,11,2012,0.00308419,decimal degrees,-0.2416,-78.33498333,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,19 mm,19,,,,,17 mm,17,,,,,,,,"testes abdominal, 7x3 mm",,,,male,,,,72 mm,72,154 mm,154,,13.75 g,13.75,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230377,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,1470,1470,4824,4824,1470-1470,,"Restaurant, Belavista, Nanegalito",,"South America, Ecuador, Pichincha, Restaurant, Belavista, Nanegalito",12/3/12,3,12,2012,.033/-78.6813666667,decimal degrees,0.033,-78.68136667,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14 mm,14,,,,,17 mm,17,,,,,,,,"testes abdominal, 7x3mm",,,,male,,,,70 mm,70,152 mm,152,,11.5 g,11.5,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR116,MVZ:Mamm:230597,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Florida,Marion County,24,24,24,24,24-24,,Citra,,"North America, United States, Florida, Marion County, Citra",5/24/12,24,5,2012,29.39018/-82.1299,decimal degrees,29.39018,-82.1299,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,13 mm,13,,,,,18.5 mm,18.5,,,,,,,,"testes scrotal, L=8mm",,,,male,,,,78 mm,78,160 mm,160,,14.25 g,14.25,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,DL007,MVZ:Mamm:230441,Mus musculus,Mus,Mus musculus,Dana Lin,North America,United States,Arizona,Pima County,845,845,845,845,845-845,,"River Valley Ranch, 9801 E Millmar Rd., Tucson",,"River Valley Ranch, 9801 E. Millmar Road, Tucson, Pima County, Arizona, United States",31-May-12,31,5,2012,32.1013/-110.4658,decimal degrees,32.17002,-110.78325,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,20 mm,20,,,,,,,,"testes scrotal, length 8 mm",,,,male,,,,90 mm,90,172 mm,172,,17.25 g,17.25,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:232984,Mus musculus,Mus,Mus musculus,Felipe Martins; Taichi Suzuki,South America,Bolivia,Cochabamba,,2815,2815,2815,2815,2815-2815,,Chicken farm S of Cochabamba,,"South America, Bolivia, Cochabamba, Chicken farm S of Cochabamba",8/22/14,22,8,2014,0.267383476,decimal degrees,-17.64421667,-65.98843333,100,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,subadult,,,,,,13.8 mm,13.8,,,,,18.2 mm,18.2,,,,,,,,testis 6x5.5mm,,,,male,,,,76 mm,76,158 mm,158,,11.8 g,11.8,82,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,TAS022,MVZ:Mamm:230582,Mus musculus,Mus,Mus musculus,Taichi Suzuki,North America,United States,Utah,Washington County,1176,1176,3857,3857,1176-1176,,Winchester Hills,south horse barn,United States; Utah; Washington Co.; Winchester hills; south horse barn; 37° 12.416'; 113° 37.020'; 3857ft,6/12/12,12,6,2012,37.2069333333/-113.617,decimal degrees,37.20693333,-113.617,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,14.1 mm,14.1,,,,,17.1 mm,17.1,,,,,,,,"parous (placental scars R5, L1)",,,,female,,,,75.5 mm,75.5,158 mm,158,,14.4 g,14.4,82.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,MPR120,MVZ:Mamm:230594,Mus musculus,Mus,Mus musculus,Megan Phifer-Rixey,North America,United States,Florida,Alachua County,92,92,92,92,92-92,,La Crosse,,"North America, United States, Florida, Alachua County, La Crosse, Farms",5/28/12,28,5,2012,29.7828/-82.3755,decimal degrees,29.7828,-82.3755,,unknown,"<i>Mus musculus</i> Linnaeus, 1758",,,,,,,,,,14 mm,14,,,,,18 mm,18,,,,,,,,testes scrotal (t=8),,,,male,,,,86 mm,86,168.5 mm,168.5,,14 g,14,82.5,
http://creativecommons.org/licenses/by/3.0/; http://mvz.berkeley.edu/mvzdata_terms,,MVZ:Mamm:230401,Mus musculus,Mus,Mus musculus,Felipe Martins,South America,Ecuador,Pichincha,,2351,2351,2351,2351,2351-2351,,"Pet shop downtown, Tumbaco",,Ecuador; Provincia Pichincha; Tumbaco; S 00° 12.970'; 78° 24.342'; 7713ft,11/9/12,9,11,2012,0.002757027,decimal degrees,-0.216166667,-78.4057,,World Geodetic System 1984,"<i>Mus musculus</i> Linnaeus, 1758",,,,adult,,,,,,19 mm,19,,,,,16 mm,16,,,,,,,,nulliparous,,,,female,,,,79 mm,79,162 mm,162,,12 g,12,83,
